tournament,startTime,match_id,esports_game_id,game_num,team_a_name,team_b_name,has_vods
lec_summer_2025,2025-09-07T15:00:00Z,113487569888189681,113487569888189683,2,Karmine Corp,G2 Esports,1
lec_summer_2025,2025-09-07T15:00:00Z,113487569888189681,113487569888189684,3,Karmine Corp,G2 Esports,1
lec_summer_2025,2025-09-07T15:00:00Z,113487569888189681,113487569888189685,4,Karmine Corp,G2 Esports,1
lec_summer_2025,2025-09-07T15:00:00Z,113487569888189681,113487569888189686,5,Karmine Corp,G2 Esports,0
lec_summer_2025,2025-09-08T15:00:00Z,113487569888189675,113487569888189676,1,Movistar KOI,Fnatic,1
lec_summer_2025,2025-09-08T15:00:00Z,113487569888189675,113487569888189677,2,Movistar KOI,Fnatic,1
lec_summer_2025,2025-09-08T15:00:00Z,113487569888189675,113487569888189678,3,Movistar KOI,Fnatic,1
lec_summer_2025,2025-09-08T15:00:00Z,113487569888189675,113487569888189679,4,Movistar KOI,Fnatic,1
lec_summer_2025,2025-09-08T15:00:00Z,113487569888189675,113487569888189680,5,Movistar KOI,Fnatic,1
lec_summer_2025,2025-09-13T15:00:00Z,113487569888189699,113487569888189700,1,Karmine Corp,Team Vitality,1
lec_summer_2025,2025-09-13T15:00:00Z,113487569888189699,113487569888189701,2,Karmine Corp,Team Vitality,1
lec_summer_2025,2025-09-13T15:00:00Z,113487569888189699,113487569888189702,3,Karmine Corp,Team Vitality,1
lec_summer_2025,2025-09-13T15:00:00Z,113487569888189699,113487569888189703,4,Karmine Corp,Team Vitality,1
lec_summer_2025,2025-09-13T15:00:00Z,113487569888189699,113487569888189704,5,Karmine Corp,Team Vitality,0
lec_summer_2025,2025-09-14T15:00:00Z,113487569888189687,113487569888189688,1,Movistar KOI,G2 Esports,1
lec_summer_2025,2025-09-14T15:00:00Z,113487569888189687,113487569888189689,2,Movistar KOI,G2 Esports,1
lec_summer_2025,2025-09-14T15:00:00Z,113487569888189687,113487569888189690,3,Movistar KOI,G2 Esports,1
lec_summer_2025,2025-09-14T15:00:00Z,113487569888189687,113487569888189691,4,Movistar KOI,G2 Esports,1
lec_summer_2025,2025-09-14T15:00:00Z,113487569888189687,113487569888189692,5,Movistar KOI,G2 Esports,0
lec_summer_2025,2025-09-15T15:00:00Z,113487569888189693,113487569888189694,1,Fnatic,GIANTX,1
lec_summer_2025,2025-09-15T15:00:00Z,113487569888189693,113487569888189695,2,Fnatic,GIANTX,1
lec_summer_2025,2025-09-15T15:00:00Z,113487569888189693,113487569888189696,3,Fnatic,GIANTX,1
lec_summer_2025,2025-09-15T15:00:00Z,113487569888189693,113487569888189697,4,Fnatic,GIANTX,0
lec_summer_2025,2025-09-15T15:00:00Z,113487569888189693,113487569888189698,5,Fnatic,GIANTX,0
lec_summer_2025,2025-09-26T15:00:00Z,113487569888189705,113487569888255242,1,Karmine Corp,Fnatic,1
lec_summer_2025,2025-09-26T15:00:00Z,113487569888189705,113487569888255243,2,Karmine Corp,Fnatic,1
lec_summer_2025,2025-09-26T15:00:00Z,113487569888189705,113487569888255244,3,Karmine Corp,Fnatic,1
lec_summer_2025,2025-09-26T15:00:00Z,113487569888189705,113487569888255245,4,Karmine Corp,Fnatic,1
lec_summer_2025,2025-09-26T15:00:00Z,113487569888189705,113487569888255246,5,Karmine Corp,Fnatic,0
lec_summer_2025,2025-09-27T15:00:00Z,113487569888255247,113487569888255248,1,Movistar KOI,Fnatic,1
lec_summer_2025,2025-09-27T15:00:00Z,113487569888255247,113487569888255249,2,Movistar KOI,Fnatic,1
lec_summer_2025,2025-09-27T15:00:00Z,113487569888255247,113487569888255250,3,Movistar KOI,Fnatic,1
lec_summer_2025,2025-09-27T15:00:00Z,113487569888255247,113487569888255251,4,Movistar KOI,Fnatic,1
lec_summer_2025,2025-09-27T15:00:00Z,113487569888255247,113487569888255252,5,Movistar KOI,Fnatic,0
lec_summer_2025,2025-09-28T15:00:00Z,113487569888255253,113487569888255254,1,Movistar KOI,G2 Esports,1
lec_summer_2025,2025-09-28T15:00:00Z,113487569888255253,113487569888255255,2,Movistar KOI,G2 Esports,1
lec_summer_2025,2025-09-28T15:00:00Z,113487569888255253,113487569888255256,3,Movistar KOI,G2 Esports,1
lec_summer_2025,2025-09-28T15:00:00Z,113487569888255253,113487569888255257,4,Movistar KOI,G2 Esports,0
lec_summer_2025,2025-09-28T15:00:00Z,113487569888255253,113487569888255258,5,Movistar KOI,G2 Esports,0
